start,end,load
2015-01-16 18:00:00+00:00,2015-01-16 18:15:00+00:00,66064
2015-01-16 18:15:00+00:00,2015-01-16 18:30:00+00:00,65052
2015-01-16 18:30:00+00:00,2015-01-16 18:45:00+00:00,64267
2015-01-16 18:45:00+00:00,2015-01-16 19:00:00+00:00,63338
2015-01-16 19:00:00+00:00,2015-01-16 19:15:00+00:00,62394
2015-01-16 19:15:00+00:00,2015-01-16 19:30:00+00:00,60709
2015-01-16 19:30:00+00:00,2015-01-16 19:45:00+00:00,59880
2015-01-16 19:45:00+00:00,2015-01-16 20:00:00+00:00,58871
2015-01-16 20:00:00+00:00,2015-01-16 20:15:00+00:00,58288
2015-01-16 20:15:00+00:00,2015-01-16 20:30:00+00:00,57438
2015-01-16 20:30:00+00:00,2015-01-16 20:45:00+00:00,56700
2015-01-16 20:45:00+00:00,2015-01-16 21:00:00+00:00,55836
2015-01-16 21:00:00+00:00,2015-01-16 21:15:00+00:00,56059
2015-01-16 21:15:00+00:00,2015-01-16 21:30:00+00:00,55315
2015-01-16 21:30:00+00:00,2015-01-16 21:45:00+00:00,54442
2015-01-16 21:45:00+00:00,2015-01-16 22:00:00+00:00,53409
2015-01-16 22:00:00+00:00,2015-01-16 22:15:00+00:00,52529
2015-01-16 22:15:00+00:00,2015-01-16 22:30:00+00:00,51447
2015-01-16 22:30:00+00:00,2015-01-16 22:45:00+00:00,50472
2015-01-16 22:45:00+00:00,2015-01-16 23:00:00+00:00,49494
2015-01-16 23:00:00+00:00,2015-01-16 23:15:00+00:00,48958
2015-01-16 23:15:00+00:00,2015-01-16 23:30:00+00:00,47925
2015-01-16 23:30:00+00:00,2015-01-16 23:45:00+00:00,47293
2015-01-16 23:45:00+00:00,2015-01-17 00:00:00+00:00,46636
2015-01-17 00:00:00+00:00,2015-01-17 00:15:00+00:00,46021
2015-01-17 00:15:00+00:00,2015-01-17 00:30:00+00:00,45549
2015-01-17 00:30:00+00:00,2015-01-17 00:45:00+00:00,45095
2015-01-17 00:45:00+00:00,2015-01-17 01:00:00+00:00,44810
2015-01-17 01:00:00+00:00,2015-01-17 01:15:00+00:00,44557
2015-01-17 01:15:00+00:00,2015-01-17 01:30:00+00:00,44361
2015-01-17 01:30:00+00:00,2015-01-17 01:45:00+00:00,44296
2015-01-17 01:45:00+00:00,2015-01-17 02:00:00+00:00,44318
2015-01-17 02:00:00+00:00,2015-01-17 02:15:00+00:00,44115
2015-01-17 02:15:00+00:00,2015-01-17 02:30:00+00:00,44046
2015-01-17 02:30:00+00:00,2015-01-17 02:45:00+00:00,43991
2015-01-17 02:45:00+00:00,2015-01-17 03:00:00+00:00,43965
2015-01-17 03:00:00+00:00,2015-01-17 03:15:00+00:00,44137
2015-01-17 03:15:00+00:00,2015-01-17 03:30:00+00:00,44119
2015-01-17 03:30:00+00:00,2015-01-17 03:45:00+00:00,44276
2015-01-17 03:45:00+00:00,2015-01-17 04:00:00+00:00,44141
2015-01-17 04:00:00+00:00,2015-01-17 04:15:00+00:00,44330
2015-01-17 04:15:00+00:00,2015-01-17 04:30:00+00:00,43951
2015-01-17 04:30:00+00:00,2015-01-17 04:45:00+00:00,43701
2015-01-17 04:45:00+00:00,2015-01-17 05:00:00+00:00,43631
2015-01-17 05:00:00+00:00,2015-01-17 05:15:00+00:00,43638
2015-01-17 05:15:00+00:00,2015-01-17 05:30:00+00:00,43985
2015-01-17 05:30:00+00:00,2015-01-17 05:45:00+00:00,44737
2015-01-17 05:45:00+00:00,2015-01-17 06:00:00+00:00,45563
2015-01-17 06:00:00+00:00,2015-01-17 06:15:00+00:00,46506
2015-01-17 06:15:00+00:00,2015-01-17 06:30:00+00:00,47485
2015-01-17 06:30:00+00:00,2015-01-17 06:45:00+00:00,48658
2015-01-17 06:45:00+00:00,2015-01-17 07:00:00+00:00,49884
2015-01-17 07:00:00+00:00,2015-01-17 07:15:00+00:00,50823
2015-01-17 07:15:00+00:00,2015-01-17 07:30:00+00:00,51517
2015-01-17 07:30:00+00:00,2015-01-17 07:45:00+00:00,52544
2015-01-17 07:45:00+00:00,2015-01-17 08:00:00+00:00,53496
2015-01-17 08:00:00+00:00,2015-01-17 08:15:00+00:00,54313
2015-01-17 08:15:00+00:00,2015-01-17 08:30:00+00:00,54964
2015-01-17 08:30:00+00:00,2015-01-17 08:45:00+00:00,55396
2015-01-17 08:45:00+00:00,2015-01-17 09:00:00+00:00,55742
2015-01-17 09:00:00+00:00,2015-01-17 09:15:00+00:00,56533
2015-01-17 09:15:00+00:00,2015-01-17 09:30:00+00:00,56801
2015-01-17 09:30:00+00:00,2015-01-17 09:45:00+00:00,57185
2015-01-17 09:45:00+00:00,2015-01-17 10:00:00+00:00,57392
2015-01-17 10:00:00+00:00,2015-01-17 10:15:00+00:00,57615
2015-01-17 10:15:00+00:00,2015-01-17 10:30:00+00:00,57775
2015-01-17 10:30:00+00:00,2015-01-17 10:45:00+00:00,58144
2015-01-17 10:45:00+00:00,2015-01-17 11:00:00+00:00,57955
2015-01-17 11:00:00+00:00,2015-01-17 11:15:00+00:00,57554
2015-01-17 11:15:00+00:00,2015-01-17 11:30:00+00:00,57219
2015-01-17 11:30:00+00:00,2015-01-17 11:45:00+00:00,56955
2015-01-17 11:45:00+00:00,2015-01-17 12:00:00+00:00,56395
2015-01-17 12:00:00+00:00,2015-01-17 12:15:00+00:00,55672
2015-01-17 12:15:00+00:00,2015-01-17 12:30:00+00:00,55113
2015-01-17 12:30:00+00:00,2015-01-17 12:45:00+00:00,54753
2015-01-17 12:45:00+00:00,2015-01-17 13:00:00+00:00,54003
2015-01-17 13:00:00+00:00,2015-01-17 13:15:00+00:00,53699
2015-01-17 13:15:00+00:00,2015-01-17 13:30:00+00:00,53279
2015-01-17 13:30:00+00:00,2015-01-17 13:45:00+00:00,53140
2015-01-17 13:45:00+00:00,2015-01-17 14:00:00+00:00,53041
2015-01-17 14:00:00+00:00,2015-01-17 14:15:00+00:00,53004
2015-01-17 14:15:00+00:00,2015-01-17 14:30:00+00:00,52544
2015-01-17 14:30:00+00:00,2015-01-17 14:45:00+00:00,52640
2015-01-17 14:45:00+00:00,2015-01-17 15:00:00+00:00,52638
2015-01-17 15:00:00+00:00,2015-01-17 15:15:00+00:00,52788
2015-01-17 15:15:00+00:00,2015-01-17 15:30:00+00:00,53289
2015-01-17 15:30:00+00:00,2015-01-17 15:45:00+00:00,53885
2015-01-17 15:45:00+00:00,2015-01-17 16:00:00+00:00,54657
2015-01-17 16:00:00+00:00,2015-01-17 16:15:00+00:00,56553
2015-01-17 16:15:00+00:00,2015-01-17 16:30:00+00:00,57872
2015-01-17 16:30:00+00:00,2015-01-17 16:45:00+00:00,58447
2015-01-17 16:45:00+00:00,2015-01-17 17:00:00+00:00,58783
2015-01-17 17:00:00+00:00,2015-01-17 17:15:00+00:00,59074
2015-01-17 17:15:00+00:00,2015-01-17 17:30:00+00:00,58947
2015-01-17 17:30:00+00:00,2015-01-17 17:45:00+00:00,58778
2015-01-17 17:45:00+00:00,2015-01-17 18:00:00+00:00,58482
2015-01-17 18:00:00+00:00,2015-01-17 18:15:00+00:00,57878
2015-01-17 18:15:00+00:00,2015-01-17 18:30:00+00:00,57332
2015-01-17 18:30:00+00:00,2015-01-17 18:45:00+00:00,56942
2015-01-17 18:45:00+00:00,2015-01-17 19:00:00+00:00,56011
2015-01-17 19:00:00+00:00,2015-01-17 19:15:00+00:00,54995
2015-01-17 19:15:00+00:00,2015-01-17 19:30:00+00:00,53475
2015-01-17 19:30:00+00:00,2015-01-17 19:45:00+00:00,52481
2015-01-17 19:45:00+00:00,2015-01-17 20:00:00+00:00,51628
2015-01-17 20:00:00+00:00,2015-01-17 20:15:00+00:00,51309
2015-01-17 20:15:00+00:00,2015-01-17 20:30:00+00:00,50877
2015-01-17 20:30:00+00:00,2015-01-17 20:45:00+00:00,50715
2015-01-17 20:45:00+00:00,2015-01-17 21:00:00+00:00,50423
2015-01-17 21:00:00+00:00,2015-01-17 21:15:00+00:00,51037
2015-01-17 21:15:00+00:00,2015-01-17 21:30:00+00:00,50376
2015-01-17 21:30:00+00:00,2015-01-17 21:45:00+00:00,49699
2015-01-17 21:45:00+00:00,2015-01-17 22:00:00+00:00,49162
2015-01-17 22:00:00+00:00,2015-01-17 22:15:00+00:00,48290
2015-01-17 22:15:00+00:00,2015-01-17 22:30:00+00:00,47424
2015-01-17 22:30:00+00:00,2015-01-17 22:45:00+00:00,46832
2015-01-17 22:45:00+00:00,2015-01-17 23:00:00+00:00,46053
2015-01-17 23:00:00+00:00,2015-01-17 23:15:00+00:00,45282
2015-01-17 23:15:00+00:00,2015-01-17 23:30:00+00:00,44515
2015-01-17 23:30:00+00:00,2015-01-17 23:45:00+00:00,43766
2015-01-17 23:45:00+00:00,2015-01-18 00:00:00+00:00,43065
2015-01-18 00:00:00+00:00,2015-01-18 00:15:00+00:00,43153
2015-01-18 00:15:00+00:00,2015-01-18 00:30:00+00:00,42561
2015-01-18 00:30:00+00:00,2015-01-18 00:45:00+00:00,42296
2015-01-18 00:45:00+00:00,2015-01-18 01:00:00+00:00,41862
2015-01-18 01:00:00+00:00,2015-01-18 01:15:00+00:00,41606
2015-01-18 01:15:00+00:00,2015-01-18 01:30:00+00:00,41251
2015-01-18 01:30:00+00:00,2015-01-18 01:45:00+00:00,40972
2015-01-18 01:45:00+00:00,2015-01-18 02:00:00+00:00,41022
2015-01-18 02:00:00+00:00,2015-01-18 02:15:00+00:00,40841
2015-01-18 02:15:00+00:00,2015-01-18 02:30:00+00:00,40729
2015-01-18 02:30:00+00:00,2015-01-18 02:45:00+00:00,40511
2015-01-18 02:45:00+00:00,2015-01-18 03:00:00+00:00,40491
2015-01-18 03:00:00+00:00,2015-01-18 03:15:00+00:00,40441
2015-01-18 03:15:00+00:00,2015-01-18 03:30:00+00:00,40561
2015-01-18 03:30:00+00:00,2015-01-18 03:45:00+00:00,40662
2015-01-18 03:45:00+00:00,2015-01-18 04:00:00+00:00,40588
2015-01-18 04:00:00+00:00,2015-01-18 04:15:00+00:00,40536
2015-01-18 04:15:00+00:00,2015-01-18 04:30:00+00:00,40175
2015-01-18 04:30:00+00:00,2015-01-18 04:45:00+00:00,40036
2015-01-18 04:45:00+00:00,2015-01-18 05:00:00+00:00,39381
2015-01-18 05:00:00+00:00,2015-01-18 05:15:00+00:00,38870
2015-01-18 05:15:00+00:00,2015-01-18 05:30:00+00:00,39144
2015-01-18 05:30:00+00:00,2015-01-18 05:45:00+00:00,39288
2015-01-18 05:45:00+00:00,2015-01-18 06:00:00+00:00,39324
2015-01-18 06:00:00+00:00,2015-01-18 06:15:00+00:00,39689
2015-01-18 06:15:00+00:00,2015-01-18 06:30:00+00:00,40594
2015-01-18 06:30:00+00:00,2015-01-18 06:45:00+00:00,41393
2015-01-18 06:45:00+00:00,2015-01-18 07:00:00+00:00,41909
2015-01-18 07:00:00+00:00,2015-01-18 07:15:00+00:00,42560
2015-01-18 07:15:00+00:00,2015-01-18 07:30:00+00:00,43585
2015-01-18 07:30:00+00:00,2015-01-18 07:45:00+00:00,44465
2015-01-18 07:45:00+00:00,2015-01-18 08:00:00+00:00,45257
2015-01-18 08:00:00+00:00,2015-01-18 08:15:00+00:00,45948
2015-01-18 08:15:00+00:00,2015-01-18 08:30:00+00:00,46952
2015-01-18 08:30:00+00:00,2015-01-18 08:45:00+00:00,47297
2015-01-18 08:45:00+00:00,2015-01-18 09:00:00+00:00,47967
2015-01-18 09:00:00+00:00,2015-01-18 09:15:00+00:00,48728
2015-01-18 09:15:00+00:00,2015-01-18 09:30:00+00:00,49470
2015-01-18 09:30:00+00:00,2015-01-18 09:45:00+00:00,49977
2015-01-18 09:45:00+00:00,2015-01-18 10:00:00+00:00,50324
2015-01-18 10:00:00+00:00,2015-01-18 10:15:00+00:00,51209
2015-01-18 10:15:00+00:00,2015-01-18 10:30:00+00:00,52118
2015-01-18 10:30:00+00:00,2015-01-18 10:45:00+00:00,52515
2015-01-18 10:45:00+00:00,2015-01-18 11:00:00+00:00,52607
2015-01-18 11:00:00+00:00,2015-01-18 11:15:00+00:00,52701
2015-01-18 11:15:00+00:00,2015-01-18 11:30:00+00:00,52548
2015-01-18 11:30:00+00:00,2015-01-18 11:45:00+00:00,52098
2015-01-18 11:45:00+00:00,2015-01-18 12:00:00+00:00,51410
2015-01-18 12:00:00+00:00,2015-01-18 12:15:00+00:00,50815
2015-01-18 12:15:00+00:00,2015-01-18 12:30:00+00:00,50494
2015-01-18 12:30:00+00:00,2015-01-18 12:45:00+00:00,49968
2015-01-18 12:45:00+00:00,2015-01-18 13:00:00+00:00,49314
2015-01-18 13:00:00+00:00,2015-01-18 13:15:00+00:00,49101
2015-01-18 13:15:00+00:00,2015-01-18 13:30:00+00:00,48933
2015-01-18 13:30:00+00:00,2015-01-18 13:45:00+00:00,48574
2015-01-18 13:45:00+00:00,2015-01-18 14:00:00+00:00,48444
2015-01-18 14:00:00+00:00,2015-01-18 14:15:00+00:00,48647
2015-01-18 14:15:00+00:00,2015-01-18 14:30:00+00:00,48377
2015-01-18 14:30:00+00:00,2015-01-18 14:45:00+00:00,48423
2015-01-18 14:45:00+00:00,2015-01-18 15:00:00+00:00,48467
2015-01-18 15:00:00+00:00,2015-01-18 15:15:00+00:00,48073
2015-01-18 15:15:00+00:00,2015-01-18 15:30:00+00:00,48481
2015-01-18 15:30:00+00:00,2015-01-18 15:45:00+00:00,49352
2015-01-18 15:45:00+00:00,2015-01-18 16:00:00+00:00,50525
2015-01-18 16:00:00+00:00,2015-01-18 16:15:00+00:00,52524
2015-01-18 16:15:00+00:00,2015-01-18 16:30:00+00:00,53978
2015-01-18 16:30:00+00:00,2015-01-18 16:45:00+00:00,55100
2015-01-18 16:45:00+00:00,2015-01-18 17:00:00+00:00,55546
2015-01-18 17:00:00+00:00,2015-01-18 17:15:00+00:00,56170
2015-01-18 17:15:00+00:00,2015-01-18 17:30:00+00:00,55833
2015-01-18 17:30:00+00:00,2015-01-18 17:45:00+00:00,55850
2015-01-18 17:45:00+00:00,2015-01-18 18:00:00+00:00,55671
2015-01-18 18:00:00+00:00,2015-01-18 18:15:00+00:00,55450
2015-01-18 18:15:00+00:00,2015-01-18 18:30:00+00:00,54887
2015-01-18 18:30:00+00:00,2015-01-18 18:45:00+00:00,54540
2015-01-18 18:45:00+00:00,2015-01-18 19:00:00+00:00,53835
2015-01-18 19:00:00+00:00,2015-01-18 19:15:00+00:00,53562
2015-01-18 19:15:00+00:00,2015-01-18 19:30:00+00:00,52804
2015-01-18 19:30:00+00:00,2015-01-18 19:45:00+00:00,51902
2015-01-18 19:45:00+00:00,2015-01-18 20:00:00+00:00,51075
2015-01-18 20:00:00+00:00,2015-01-18 20:15:00+00:00,51140
2015-01-18 20:15:00+00:00,2015-01-18 20:30:00+00:00,50770
2015-01-18 20:30:00+00:00,2015-01-18 20:45:00+00:00,50688
2015-01-18 20:45:00+00:00,2015-01-18 21:00:00+00:00,50744
2015-01-18 21:00:00+00:00,2015-01-18 21:15:00+00:00,52021
2015-01-18 21:15:00+00:00,2015-01-18 21:30:00+00:00,51634
2015-01-18 21:30:00+00:00,2015-01-18 21:45:00+00:00,51165
2015-01-18 21:45:00+00:00,2015-01-18 22:00:00+00:00,50368
2015-01-18 22:00:00+00:00,2015-01-18 22:15:00+00:00,49806
2015-01-18 22:15:00+00:00,2015-01-18 22:30:00+00:00,48957
2015-01-18 22:30:00+00:00,2015-01-18 22:45:00+00:00,48201
2015-01-18 22:45:00+00:00,2015-01-18 23:00:00+00:00,47307
2015-01-18 23:00:00+00:00,2015-01-18 23:15:00+00:00,46217
2015-01-18 23:15:00+00:00,2015-01-18 23:30:00+00:00,45511
2015-01-18 23:30:00+00:00,2015-01-18 23:45:00+00:00,45166
2015-01-18 23:45:00+00:00,2015-01-19 00:00:00+00:00,44737
2015-01-19 00:00:00+00:00,2015-01-19 00:15:00+00:00,44398
2015-01-19 00:15:00+00:00,2015-01-19 00:30:00+00:00,43891
2015-01-19 00:30:00+00:00,2015-01-19 00:45:00+00:00,43581
2015-01-19 00:45:00+00:00,2015-01-19 01:00:00+00:00,43624
2015-01-19 01:00:00+00:00,2015-01-19 01:15:00+00:00,43508
2015-01-19 01:15:00+00:00,2015-01-19 01:30:00+00:00,43092
2015-01-19 01:30:00+00:00,2015-01-19 01:45:00+00:00,43358
2015-01-19 01:45:00+00:00,2015-01-19 02:00:00+00:00,43338
2015-01-19 02:00:00+00:00,2015-01-19 02:15:00+00:00,43420
2015-01-19 02:15:00+00:00,2015-01-19 02:30:00+00:00,43517
2015-01-19 02:30:00+00:00,2015-01-19 02:45:00+00:00,43718
2015-01-19 02:45:00+00:00,2015-01-19 03:00:00+00:00,43810
2015-01-19 03:00:00+00:00,2015-01-19 03:15:00+00:00,44340
2015-01-19 03:15:00+00:00,2015-01-19 03:30:00+00:00,44754
2015-01-19 03:30:00+00:00,2015-01-19 03:45:00+00:00,45314
2015-01-19 03:45:00+00:00,2015-01-19 04:00:00+00:00,46118
2015-01-19 04:00:00+00:00,2015-01-19 04:15:00+00:00,47167
2015-01-19 04:15:00+00:00,2015-01-19 04:30:00+00:00,47821
2015-01-19 04:30:00+00:00,2015-01-19 04:45:00+00:00,49240
2015-01-19 04:45:00+00:00,2015-01-19 05:00:00+00:00,51161
2015-01-19 05:00:00+00:00,2015-01-19 05:15:00+00:00,53917
2015-01-19 05:15:00+00:00,2015-01-19 05:30:00+00:00,56520
2015-01-19 05:30:00+00:00,2015-01-19 05:45:00+00:00,59202
2015-01-19 05:45:00+00:00,2015-01-19 06:00:00+00:00,61318
2015-01-19 06:00:00+00:00,2015-01-19 06:15:00+00:00,63566
2015-01-19 06:15:00+00:00,2015-01-19 06:30:00+00:00,64939
2015-01-19 06:30:00+00:00,2015-01-19 06:45:00+00:00,66259
2015-01-19 06:45:00+00:00,2015-01-19 07:00:00+00:00,67136
2015-01-19 07:00:00+00:00,2015-01-19 07:15:00+00:00,67703
2015-01-19 07:15:00+00:00,2015-01-19 07:30:00+00:00,67786
2015-01-19 07:30:00+00:00,2015-01-19 07:45:00+00:00,68060
2015-01-19 07:45:00+00:00,2015-01-19 08:00:00+00:00,68102
2015-01-19 08:00:00+00:00,2015-01-19 08:15:00+00:00,68131
2015-01-19 08:15:00+00:00,2015-01-19 08:30:00+00:00,68439
2015-01-19 08:30:00+00:00,2015-01-19 08:45:00+00:00,68701
2015-01-19 08:45:00+00:00,2015-01-19 09:00:00+00:00,68535
2015-01-19 09:00:00+00:00,2015-01-19 09:15:00+00:00,68788
2015-01-19 09:15:00+00:00,2015-01-19 09:30:00+00:00,69219
2015-01-19 09:30:00+00:00,2015-01-19 09:45:00+00:00,69380
2015-01-19 09:45:00+00:00,2015-01-19 10:00:00+00:00,69385
2015-01-19 10:00:00+00:00,2015-01-19 10:15:00+00:00,69541
2015-01-19 10:15:00+00:00,2015-01-19 10:30:00+00:00,69895
2015-01-19 10:30:00+00:00,2015-01-19 10:45:00+00:00,70044
2015-01-19 10:45:00+00:00,2015-01-19 11:00:00+00:00,70015
2015-01-19 11:00:00+00:00,2015-01-19 11:15:00+00:00,69573
2015-01-19 11:15:00+00:00,2015-01-19 11:30:00+00:00,69409
2015-01-19 11:30:00+00:00,2015-01-19 11:45:00+00:00,69261
2015-01-19 11:45:00+00:00,2015-01-19 12:00:00+00:00,69019
2015-01-19 12:00:00+00:00,2015-01-19 12:15:00+00:00,69628
2015-01-19 12:15:00+00:00,2015-01-19 12:30:00+00:00,69227
2015-01-19 12:30:00+00:00,2015-01-19 12:45:00+00:00,68894
2015-01-19 12:45:00+00:00,2015-01-19 13:00:00+00:00,68369
2015-01-19 13:00:00+00:00,2015-01-19 13:15:00+00:00,68480
2015-01-19 13:15:00+00:00,2015-01-19 13:30:00+00:00,68464
2015-01-19 13:30:00+00:00,2015-01-19 13:45:00+00:00,68100
2015-01-19 13:45:00+00:00,2015-01-19 14:00:00+00:00,67735
2015-01-19 14:00:00+00:00,2015-01-19 14:15:00+00:00,67837
2015-01-19 14:15:00+00:00,2015-01-19 14:30:00+00:00,67646
2015-01-19 14:30:00+00:00,2015-01-19 14:45:00+00:00,67295
2015-01-19 14:45:00+00:00,2015-01-19 15:00:00+00:00,67002
2015-01-19 15:00:00+00:00,2015-01-19 15:15:00+00:00,66604
2015-01-19 15:15:00+00:00,2015-01-19 15:30:00+00:00,66455
2015-01-19 15:30:00+00:00,2015-01-19 15:45:00+00:00,66960
2015-01-19 15:45:00+00:00,2015-01-19 16:00:00+00:00,67806
2015-01-19 16:00:00+00:00,2015-01-19 16:15:00+00:00,68764
2015-01-19 16:15:00+00:00,2015-01-19 16:30:00+00:00,69576
2015-01-19 16:30:00+00:00,2015-01-19 16:45:00+00:00,70249
2015-01-19 16:45:00+00:00,2015-01-19 17:00:00+00:00,70618
2015-01-19 17:00:00+00:00,2015-01-19 17:15:00+00:00,70179
2015-01-19 17:15:00+00:00,2015-01-19 17:30:00+00:00,69609
2015-01-19 17:30:00+00:00,2015-01-19 17:45:00+00:00,69547
2015-01-19 17:45:00+00:00,2015-01-19 18:00:00+00:00,69289
2015-01-19 18:00:00+00:00,2015-01-19 18:15:00+00:00,69195
2015-01-19 18:15:00+00:00,2015-01-19 18:30:00+00:00,68195
2015-01-19 18:30:00+00:00,2015-01-19 18:45:00+00:00,67705
2015-01-19 18:45:00+00:00,2015-01-19 19:00:00+00:00,67045
2015-01-19 19:00:00+00:00,2015-01-19 19:15:00+00:00,65590
2015-01-19 19:15:00+00:00,2015-01-19 19:30:00+00:00,64200
2015-01-19 19:30:00+00:00,2015-01-19 19:45:00+00:00,63334
2015-01-19 19:45:00+00:00,2015-01-19 20:00:00+00:00,62123
2015-01-19 20:00:00+00:00,2015-01-19 20:15:00+00:00,61382
2015-01-19 20:15:00+00:00,2015-01-19 20:30:00+00:00,60839
2015-01-19 20:30:00+00:00,2015-01-19 20:45:00+00:00,60177
2015-01-19 20:45:00+00:00,2015-01-19 21:00:00+00:00,59268
2015-01-19 21:00:00+00:00,2015-01-19 21:15:00+00:00,59279
2015-01-19 21:15:00+00:00,2015-01-19 21:30:00+00:00,58605
2015-01-19 21:30:00+00:00,2015-01-19 21:45:00+00:00,57058
2015-01-19 21:45:00+00:00,2015-01-19 22:00:00+00:00,56214
2015-01-19 22:00:00+00:00,2015-01-19 22:15:00+00:00,54805
2015-01-19 22:15:00+00:00,2015-01-19 22:30:00+00:00,53608
2015-01-19 22:30:00+00:00,2015-01-19 22:45:00+00:00,52807
2015-01-19 22:45:00+00:00,2015-01-19 23:00:00+00:00,51869
2015-01-19 23:00:00+00:00,2015-01-19 23:15:00+00:00,51112
2015-01-19 23:15:00+00:00,2015-01-19 23:30:00+00:00,50259
2015-01-19 23:30:00+00:00,2015-01-19 23:45:00+00:00,49842
2015-01-19 23:45:00+00:00,2015-01-20 00:00:00+00:00,49338
2015-01-20 00:00:00+00:00,2015-01-20 00:15:00+00:00,48586
2015-01-20 00:15:00+00:00,2015-01-20 00:30:00+00:00,48078
2015-01-20 00:30:00+00:00,2015-01-20 00:45:00+00:00,47781
2015-01-20 00:45:00+00:00,2015-01-20 01:00:00+00:00,47496
2015-01-20 01:00:00+00:00,2015-01-20 01:15:00+00:00,47070
2015-01-20 01:15:00+00:00,2015-01-20 01:30:00+00:00,46847
2015-01-20 01:30:00+00:00,2015-01-20 01:45:00+00:00,46918
2015-01-20 01:45:00+00:00,2015-01-20 02:00:00+00:00,47172
2015-01-20 02:00:00+00:00,2015-01-20 02:15:00+00:00,47032
2015-01-20 02:15:00+00:00,2015-01-20 02:30:00+00:00,47558
2015-01-20 02:30:00+00:00,2015-01-20 02:45:00+00:00,47570
2015-01-20 02:45:00+00:00,2015-01-20 03:00:00+00:00,47888
2015-01-20 03:00:00+00:00,2015-01-20 03:15:00+00:00,47946
2015-01-20 03:15:00+00:00,2015-01-20 03:30:00+00:00,48251
2015-01-20 03:30:00+00:00,2015-01-20 03:45:00+00:00,48703
2015-01-20 03:45:00+00:00,2015-01-20 04:00:00+00:00,49217
2015-01-20 04:00:00+00:00,2015-01-20 04:15:00+00:00,50173
2015-01-20 04:15:00+00:00,2015-01-20 04:30:00+00:00,50899
2015-01-20 04:30:00+00:00,2015-01-20 04:45:00+00:00,52106
2015-01-20 04:45:00+00:00,2015-01-20 05:00:00+00:00,53312
2015-01-20 05:00:00+00:00,2015-01-20 05:15:00+00:00,55788
2015-01-20 05:15:00+00:00,2015-01-20 05:30:00+00:00,58170
2015-01-20 05:30:00+00:00,2015-01-20 05:45:00+00:00,60395
2015-01-20 05:45:00+00:00,2015-01-20 06:00:00+00:00,62129
2015-01-20 06:00:00+00:00,2015-01-20 06:15:00+00:00,64214
2015-01-20 06:15:00+00:00,2015-01-20 06:30:00+00:00,65674
2015-01-20 06:30:00+00:00,2015-01-20 06:45:00+00:00,66970
2015-01-20 06:45:00+00:00,2015-01-20 07:00:00+00:00,67963
2015-01-20 07:00:00+00:00,2015-01-20 07:15:00+00:00,68473
2015-01-20 07:15:00+00:00,2015-01-20 07:30:00+00:00,68852
2015-01-20 07:30:00+00:00,2015-01-20 07:45:00+00:00,69042
2015-01-20 07:45:00+00:00,2015-01-20 08:00:00+00:00,69076
2015-01-20 08:00:00+00:00,2015-01-20 08:15:00+00:00,68734
2015-01-20 08:15:00+00:00,2015-01-20 08:30:00+00:00,69010
2015-01-20 08:30:00+00:00,2015-01-20 08:45:00+00:00,69296
2015-01-20 08:45:00+00:00,2015-01-20 09:00:00+00:00,69504
2015-01-20 09:00:00+00:00,2015-01-20 09:15:00+00:00,69922
2015-01-20 09:15:00+00:00,2015-01-20 09:30:00+00:00,70106
2015-01-20 09:30:00+00:00,2015-01-20 09:45:00+00:00,70521
2015-01-20 09:45:00+00:00,2015-01-20 10:00:00+00:00,70511
2015-01-20 10:00:00+00:00,2015-01-20 10:15:00+00:00,70619
2015-01-20 10:15:00+00:00,2015-01-20 10:30:00+00:00,70726
2015-01-20 10:30:00+00:00,2015-01-20 10:45:00+00:00,70907
2015-01-20 10:45:00+00:00,2015-01-20 11:00:00+00:00,70830
2015-01-20 11:00:00+00:00,2015-01-20 11:15:00+00:00,70436
2015-01-20 11:15:00+00:00,2015-01-20 11:30:00+00:00,70405
2015-01-20 11:30:00+00:00,2015-01-20 11:45:00+00:00,70513
2015-01-20 11:45:00+00:00,2015-01-20 12:00:00+00:00,70352
2015-01-20 12:00:00+00:00,2015-01-20 12:15:00+00:00,70316
2015-01-20 12:15:00+00:00,2015-01-20 12:30:00+00:00,70199
2015-01-20 12:30:00+00:00,2015-01-20 12:45:00+00:00,69807
2015-01-20 12:45:00+00:00,2015-01-20 13:00:00+00:00,69197
2015-01-20 13:00:00+00:00,2015-01-20 13:15:00+00:00,69029
2015-01-20 13:15:00+00:00,2015-01-20 13:30:00+00:00,68925
2015-01-20 13:30:00+00:00,2015-01-20 13:45:00+00:00,68935
2015-01-20 13:45:00+00:00,2015-01-20 14:00:00+00:00,68677
2015-01-20 14:00:00+00:00,2015-01-20 14:15:00+00:00,68688
2015-01-20 14:15:00+00:00,2015-01-20 14:30:00+00:00,68228
2015-01-20 14:30:00+00:00,2015-01-20 14:45:00+00:00,68192
2015-01-20 14:45:00+00:00,2015-01-20 15:00:00+00:00,67928
2015-01-20 15:00:00+00:00,2015-01-20 15:15:00+00:00,67655
2015-01-20 15:15:00+00:00,2015-01-20 15:30:00+00:00,67345
2015-01-20 15:30:00+00:00,2015-01-20 15:45:00+00:00,67486
2015-01-20 15:45:00+00:00,2015-01-20 16:00:00+00:00,68050
2015-01-20 16:00:00+00:00,2015-01-20 16:15:00+00:00,69641
2015-01-20 16:15:00+00:00,2015-01-20 16:30:00+00:00,70585
